Participant_ID,Age,Gender,Device_Type,Experience_Level,Task_Success,Completion_Time_s,SUS_Q1,SUS_Q2,SUS_Q3,SUS_Q4,SUS_Q5,SUS_Q6,SUS_Q7,SUS_Q8,SUS_Q9,SUS_Q10,UEQ_Attractiveness,UEQ_Efficiency,UEQ_Perspicuity,NASA_TLX_Mental,NASA_TLX_Temporal,NASA_TLX_Frustration,Trust_Score,Ease_of_Use,Willingness_to_Reuse,Attention_Check_Passed
P0886,47.0,F,iOS,Advanced,1.0,12.319717594725647,,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,7.966946947363621,14.162863596488624,-3.025628859134737,7.329298081151371,6.1281865397695245,4.612237064272421,1.0
P0887,35.0,M,iOS,Intermediate,1.0,239.3897054152034,5.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,7.0,5.0,17.32999888298722,5.049175432207157,-0.9255077103872527,6.581880498218567,6.968429476639264,5.955645774427303,0.0
P0888,63.0,F,Android,Beginner,1.0,24.682599878527697,4.0,1.0,5.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,7.0,,4.0,14.890573527006268,9.644881475265334,-3.826207337560802,5.615770432213304,6.342519207692981,5.9186199662988646,1.0
P0889,50.0,M,iOS,Advanced,0.0,20.5563685721167,3.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,6.0,9.622314756399929,9.929693891573232,17.07108495065721,2.403178225056392,4.057067654583305,4.443812510056581,1.0
P0890,28.0,Prefer not to say,Android,Beginner,1.0,85.93826832952968,4.0,3.0,5.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,6.0,21.0,8.301121401746926,-0.8368331943086531,7.718427055897018,6.743655048254675,4.479334576162858,0.0
P0891,34.0,M,Android,Advanced,1.0,47.14358607619562,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,12.501969258042,19.51010089768039,7.077391516130644,6.496554435406729,6.136475692562812,3.0423698897647897,1.0
P0892,44.0,F,iOS,Intermediate,0.0,75.61963729357603,3.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,7.0,5.0,7.133023125284629,9.029154123917415,9.677381734038176,4.944726743525653,4.417339984930045,5.4803540431045406,1.0
P0893,49.0,F,Desktop,Intermediate,1.0,59.85090164918103,2.0,3.0,4.0,3.0,5.0,2.0,3.0,5.0,5.0,5.0,4.0,6.0,6.0,15.775421759302235,6.798859992282146,-1.132273694795265,7.007847435024359,7.1246638319989035,6.100755011214717,1.0
P0894,35.0,F,iOS,Intermediate,1.0,75.52609635090357,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,7.0,4.0,6.0,11.260988750168682,9.104751442639175,1.6604473364806438,5.824000125512167,6.152318109589861,3.9726461509121407,1.0
P0895,35.0,F,Desktop,Beginner,1.0,44.44111269622144,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,6.0,6.0,6.0,10.66258503082724,4.474179696530954,-4.845742605312107,5.365684638245767,5.413677710920735,3.5882940995885426,1.0
P0896,,Other,iOS,Advanced,0.0,43.79345039501727,5.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,7.0,21.0,21.0,8.084437401238208,5.500437741871895,4.939781605485694,5.310517516298006,1.0
P0897,41.0,M,iOS,Beginner,0.0,163.43558885034412,4.0,4.0,5.0,4.0,5.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,6.0,21.0,7.922731030995608,2.6118845958694727,5.2626621526863255,5.506022929347081,4.56218402342249,0.0
P0898,37.0,M,Android,Beginner,1.0,0.0,5.0,3.0,4.0,4.0,3.0,2.0,,4.0,5.0,5.0,7.0,6.0,4.0,14.46659777579975,10.190915366010662,-2.0992211022436758,7.013018682817239,6.371955895839747,4.408920317072765,1.0
P0899,35.0,F,iOS,Intermediate,0.0,80.33917255662004,5.0,1.0,3.0,5.0,4.0,,4.0,3.0,4.0,5.0,6.0,5.0,5.0,20.66605835368613,9.605263872666075,1.5252253105352662,3.6665238100430146,3.8287950932268577,5.323715036515457,1.0
P0900,35.0,F,iOS,Intermediate,0.0,78.56709574853889,4.0,4.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,19.917730688969254,8.368072103845293,0.7608315754099181,4.5194812189377025,6.117830689449362,5.4085153915459045,1.0
P0901,47.0,M,Desktop,Beginner,1.0,58.755810781888734,4.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,6.0,6.0,8.065115822340056,5.508669879823556,-1.5743260953250293,6.384123968012755,5.3633916313325045,5.265515943611026,1.0
P0902,18.0,F,Android,Intermediate,1.0,30.57154118781687,5.0,2.0,5.0,4.0,3.0,5.0,2.0,5.0,1.0,5.0,4.0,6.0,5.0,21.0,11.973018851002763,-4.6971705442675304,7.021958365076391,4.554362755384382,4.911687254124771,1.0
P0903,29.0,M,Android,,1.0,198.95750773156024,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,7.0,5.0,6.0,21.0,18.835919688317738,,5.595816508861226,5.552563680606734,3.585695908999118,1.0
P0904,53.0,F,iOS,Intermediate,1.0,30.478104350664513,3.0,3.0,3.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,5.0,7.0,6.0,12.11275319378981,5.573657559851383,-3.025919770922893,7.1757022778091155,7.378717407524038,5.008859014406832,1.0
P0905,23.0,F,iOS,Intermediate,1.0,48.97763255228296,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,7.0,4.0,5.0,9.729463356855991,5.786360550270937,-3.566179111678294,4.430431615031608,6.195748060519929,3.965270502866825,0.0
P0906,,M,Desktop,Intermediate,1.0,36.60706524158352,5.0,5.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,5.0,6.0,5.0,4.0,10.066198339188572,10.848439960384983,-0.15689092229157886,5.888015786160716,7.081961703308286,4.100179565580172,1.0
P0907,54.0,M,iOS,Intermediate,1.0,159.63879669988103,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,15.032624994677642,15.387377138424174,2.307502642755929,5.839182888006958,6.598452752332172,5.812445730454621,1.0
P0908,52.0,M,iOS,Advanced,0.0,79.1897967855624,3.0,4.0,5.0,2.0,,5.0,3.0,4.0,2.0,4.0,6.0,6.0,5.0,16.820774952561795,9.678885458239993,4.764924316808862,5.621227299419376,4.62370846530284,6.129196677081824,0.0
P0909,41.0,M,iOS,Intermediate,1.0,74.87283221069939,5.0,3.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,6.0,6.0,4.0,5.528661341184328,21.0,-0.9871375017026738,7.246743075038143,7.0937366085397375,4.624698634646257,1.0
P0910,32.0,M,iOS,Intermediate,1.0,461.0460684420039,5.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,,4.0,5.0,5.0,3.0,21.0,12.204864248359888,12.170130324746154,6.998375844664132,4.956851357396658,5.362395406496135,0.0
P0911,23.0,F,iOS,Beginner,1.0,51.3568203868103,5.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,6.0,21.0,7.925388711555124,-0.5979461204965597,7.496551665186027,6.654833979053022,4.50351182030271,1.0
P0912,18.0,F,iOS,Intermediate,1.0,153.62824224268013,1.0,2.0,5.0,5.0,4.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,21.0,8.005728033324132,-4.332154876604147,4.802333626429754,7.3049777460700245,3.3250559337284953,0.0
P0913,24.0,F,Android,Intermediate,1.0,27.716055701345635,2.0,,4.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0,5.0,6.0,7.0,8.01882392107647,15.595809557473881,-0.47347831557571407,6.800988213327183,6.870049187090991,5.423475025576781,1.0
P0914,18.0,M,iOS,Intermediate,0.0,43.070347946216515,3.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,7.0,5.0,4.871640288666592,13.001413932249566,3.9989584627785058,5.159446174252279,4.33333316719565,4.60005231673205,1.0
P0915,23.0,F,iOS,Beginner,1.0,348.99106073326766,4.0,5.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,4.0,21.0,6.838978392913295,-1.0866150686000027,5.504128932329308,6.186033997135573,4.841385728299809,1.0
P0916,34.0,F,Desktop,Intermediate,1.0,22.85780086455224,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,6.0,21.0,11.693479198059793,0.7896565115372987,5.721056226311406,4.424074500089611,4.530320269901408,1.0
P0917,52.0,M,iOS,Intermediate,1.0,29.422492230669548,1.0,5.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,3.0,6.0,6.0,5.0,6.4507029095645985,16.972404659456803,3.2075145845275905,4.460060077113445,4.358648778765965,5.682267217936975,1.0
P0918,36.0,M,Android,Beginner,1.0,80.13731290943828,2.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,6.0,6.0,5.0,6.625233962822591,13.388194521676358,-4.749035376920087,6.0554728709712995,6.727547903104253,4.313838041663081,0.0
P0919,19.0,F,Android,Intermediate,1.0,86.96981764500782,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,6.0,6.0,6.0,14.333926553795221,13.182159654960394,-2.0823509730150027,7.6974190753621965,6.7397094084505484,3.561563928537012,1.0
P0920,38.0,M,Android,Intermediate,1.0,13.490590850562608,4.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,6.0,3.0,10.492701661929084,8.202015155928644,-3.713547758239698,6.151173347336089,3.5338308909295932,3.333088568868428,1.0
P0921,41.0,F,Android,Beginner,1.0,137.79848540836684,1.0,5.0,2.0,5.0,4.0,2.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,4.679939275150552,4.582995878175484,-1.1511388166213377,6.643584972440067,6.706224772843564,6.112271812943719,0.0
P0922,26.0,F,iOS,Intermediate,1.0,53.78032903662324,5.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,6.0,5.0,5.0,8.695823416237745,20.152518390919802,-2.3864108271539815,5.060087548594685,5.514614320429637,3.95069552895143,1.0
P0923,48.0,F,Android,Advanced,1.0,22.189333242392394,5.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,7.0,5.0,5.0,5.159395074998452,18.681517913313296,-3.15550841700287,6.69710122873893,5.813517774962587,3.4240606005525183,1.0
P0924,18.0,M,iOS,Intermediate,1.0,28.323461937810446,4.0,5.0,5.0,3.0,3.0,3.0,4.0,,5.0,4.0,5.0,6.0,6.0,21.0,13.23977915840931,16.0,6.690726209029548,5.898383838518998,4.873545598184534,1.0
P0925,62.0,F,iOS,Advanced,1.0,56.74812973894212,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,7.0,16.851536826643336,7.155763236753633,-1.0210651672638154,6.697662559463971,6.544687867608481,4.338386757829683,1.0
P0926,21.0,M,Desktop,Intermediate,1.0,40.43471327349557,4.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,6.0,,8.03727532180745,9.740536616005475,,7.677511258883224,6.132617166028664,6.338015669846241,1.0
P0927,45.0,F,Android,Intermediate,1.0,29.481777328332953,3.0,3.0,5.0,4.0,5.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,7.0,21.0,21.0,-3.4136649097410166,6.5792057554511425,5.638134041146664,3.941203633188338,0.0
P0928,63.0,M,Android,Intermediate,1.0,82.73696176972936,2.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,2.461156198567988,4.049341169470378,-1.7180574157759896,7.34228353531728,7.24982297700747,3.2080397707015083,1.0
P0929,45.0,M,iOS,Advanced,0.0,28.85542223572674,5.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,21.0,21.0,3.9170486630368666,5.208322309273402,4.492713839795801,2.7594342249137123,1.0
P0930,39.0,M,iOS,Beginner,1.0,60.823340595442836,3.0,4.0,,5.0,2.0,5.0,,1.0,3.0,4.0,5.0,7.0,5.0,16.599205788857283,10.289613649492042,-3.899400645411282,4.90915650451361,6.397371605700107,6.379810151808437,1.0
P0931,47.0,M,iOS,Intermediate,0.0,175.97158938068117,1.0,4.0,4.0,5.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,11.033958724303158,6.439849586510143,4.276393944786782,5.657195345420272,4.6573362507594425,5.352034772165336,0.0
P0932,18.0,M,iOS,Advanced,1.0,166.57556143239125,5.0,5.0,3.0,1.0,5.0,4.0,4.0,5.0,5.0,4.0,7.0,6.0,4.0,21.0,13.35626870007547,0.9975278810173709,7.361295283220468,7.149915440456,4.390986242278518,1.0
P0933,22.0,Prefer not to say,Android,Intermediate,1.0,21.335206169580143,4.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,6.0,4.0,6.0,9.87603111248157,6.610288611347087,-4.509953678276995,6.513349108696438,6.41363851213479,6.139589237828743,1.0
P0934,46.0,M,iOS,Advanced,1.0,82.41012922263255,3.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,,7.0,4.0,5.0,17.47533825112249,12.180313100384193,-2.477351721210379,7.288928627591288,6.069521644841971,5.501315654972984,1.0
P0935,31.0,F,iOS,Intermediate,1.0,44.408735998490954,4.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0,7.0,5.0,21.0,16.23313443716832,-1.6269431496897893,7.208428683521031,6.5826334253559216,5.841483934131736,1.0
P0936,31.0,F,iOS,Intermediate,1.0,67.60869897335708,4.0,2.0,4.0,5.0,3.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,10.819766843526004,5.1189775300290705,10.133595882933202,6.6956622682652105,6.633534786877883,4.008464055783833,1.0
P0937,32.0,M,iOS,Intermediate,1.0,41.9816040069657,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,5.0,6.0,4.0,4.0,16.56414017041364,4.822849562946743,-4.6121172261222245,6.7001716148180845,6.466942726726172,3.7802690139622706,1.0
P0938,18.0,F,iOS,Advanced,1.0,0.0,4.0,3.0,5.0,3.0,5.0,,5.0,2.0,3.0,3.0,4.0,5.0,4.0,21.0,9.313999602425417,-4.176703005432012,6.387353338053742,6.173615006008084,5.51302129925652,1.0
P0939,18.0,M,iOS,Intermediate,0.0,56.843762177182626,3.0,5.0,4.0,5.0,1.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,4.0,9.2147771721941,,9.029006897335993,2.6295592835921284,3.59924143361928,3.968860778536178,1.0
P0940,32.0,F,Desktop,Advanced,1.0,75.06174307262856,1.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,15.42534848325883,6.749953375610287,-0.2784027870956196,4.958610174335411,4.90681140831164,3.803678542721333,1.0
P0941,50.0,M,Desktop,Advanced,,222.17206607308432,3.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,6.0,11.891455561376324,8.318559500990055,3.9500678757597956,3.884879626657355,5.520015042151764,3.9596606427795944,1.0
P0942,19.0,F,Android,Beginner,1.0,43.80944323544069,1.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,5.0,7.29100331144665,5.903510299291333,0.8053156214190587,5.074596646745203,5.6440312644826225,4.525649934270403,1.0
P0943,18.0,M,iOS,Intermediate,1.0,199.92773972505495,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,12.479249440102182,7.0719173482606665,4.170327174335322,7.097888020263636,5.126671704042003,6.210859564453626,1.0
P0944,18.0,F,Android,Beginner,0.0,144.65183231614918,4.0,1.0,2.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,6.0,5.0,4.0,12.237482894230803,20.06493498274423,5.448740533537457,3.680964913662705,5.353438572260686,5.2546431234059,1.0
P0945,34.0,M,Android,Intermediate,1.0,25.336040038370186,5.0,4.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.669224960945198,8.328854509217683,-0.3305866705401801,5.573848962481069,6.543249380775409,5.461335711447996,1.0
P0946,26.0,F,Android,Beginner,0.0,108.15035788958187,5.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,15.478636835275697,6.620889706631055,8.849896765142365,4.63872472385387,4.9820732605035465,3.4170053346676235,1.0
P0947,29.0,M,iOS,Intermediate,1.0,58.33536754814612,4.0,5.0,5.0,4.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0,4.0,6.0,5.805218438935774,14.67372402531618,2.6032268585479965,,5.214764891026703,5.0232384248043225,0.0
P0948,42.0,M,iOS,Beginner,1.0,19.672753845822122,5.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,,6.0,10.680068361065793,13.70820517831319,8.946219445256904,6.630553177740145,5.475401068128519,3.7252504130501207,1.0
P0949,23.0,M,Android,Intermediate,1.0,2.495532024907121,3.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,6.0,7.0,16.77642599698783,13.49100329380557,-4.525433079063349,7.03762655664118,7.422030677804704,5.318476219954254,1.0
P0950,29.0,M,iOS,Intermediate,1.0,121.45402108688494,5.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,5.0,6.0,17.149497513844278,6.677302216725796,-3.3221691824471486,7.775374314200583,6.813534574101155,4.823835737613132,1.0
P0951,33.0,M,iOS,Beginner,1.0,30.224538683221898,5.0,2.0,,3.0,,2.0,5.0,5.0,1.0,2.0,4.0,5.0,6.0,13.09417579808173,17.882214651222867,-3.5510454967039102,6.4836810040083765,6.21651643629283,4.696093934015635,1.0
P0952,20.0,M,iOS,Beginner,1.0,51.45997328534173,5.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,5.0,14.06949216817344,9.69332605761585,-1.909006026438993,7.0739049456793,7.27932265310158,5.3374110023542,1.0
P0953,44.0,M,iOS,Beginner,1.0,14.582625123984664,,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,,7.0,6.0,5.0,12.97840246643658,21.0,-2.18315421006828,5.632494990266992,6.269110587262466,5.270889524370252,1.0
P0954,51.0,F,iOS,Beginner,1.0,326.1089725362322,3.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,21.0,5.921019029336972,0.8224690232862866,6.327963549082348,7.043672949872234,5.307798082624941,1.0
P0955,48.0,F,Android,Beginner,1.0,68.99200029497703,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,7.0,6.0,4.0,21.0,5.130431697950872,0.911945318981239,6.430394725936739,6.521114627576969,5.256407532713169,1.0
P0956,37.0,M,iOS,Advanced,1.0,53.67778116578549,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,6.0,6.0,4.0,21.0,10.363856753536814,-1.9521773802994256,5.908867475797665,5.171537119059209,4.1344931801187155,1.0
P0957,21.0,F,Android,Intermediate,1.0,54.89906842500712,1.0,1.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,4.0,11.479288963974927,21.0,-2.3511963366872983,7.075846264978678,5.418480519644879,3.4126543538884446,1.0
P0958,45.0,M,iOS,Beginner,1.0,96.72686639463858,3.0,2.0,4.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,6.0,6.0,6.0,11.867203877827645,16.716760736703915,2.7444817988216172,6.584803365180768,5.864981108480992,5.900905080680777,1.0
P0959,21.0,F,iOS,Advanced,1.0,32.174192861218245,5.0,4.0,3.0,3.0,1.0,5.0,1.0,4.0,4.0,4.0,6.0,6.0,4.0,15.447442927047549,13.748855680957044,2.6928620747485743,6.898502778555157,6.181894779670301,3.368771988948315,1.0
P0960,,M,iOS,Beginner,1.0,1.730925606009141,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,,4.0,4.0,6.0,5.0,21.0,15.337712057997926,6.929365272816616,3.817486106838011,6.403901669572086,6.562720821343816,1.0
P0961,26.0,M,iOS,Advanced,1.0,77.75957167525809,3.0,3.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,21.0,20.471706706059788,0.7642516123550127,6.2400837115169505,6.30451628317566,3.9362638583128833,1.0
P0962,56.0,M,Desktop,Intermediate,1.0,62.29445389819577,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,4.0,6.0,4.0,6.0,15.308295564964274,16.127521585717414,-4.844882008838711,5.337923830871295,6.066713766891023,4.79496070204957,1.0
P0963,27.0,M,iOS,Advanced,,237.75438109331057,5.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,9.488099951300688,8.206727715607233,-4.348784896456933,7.591931159920849,5.369121054582498,5.995322486642599,1.0
P0964,43.0,M,iOS,Beginner,1.0,77.90883073022184,5.0,2.0,,4.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,11.978292703672206,8.154323121990638,7.371624519104827,4.7799986413859035,4.961821434559944,4.516138455423122,1.0
P0965,50.0,F,iOS,Beginner,1.0,88.93162242971746,2.0,4.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,6.610447940263052,21.0,-4.179729526889098,5.537941524029897,6.543227106585782,4.6231616412503485,1.0
P0966,18.0,F,iOS,Intermediate,1.0,35.070528214039086,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,7.0,6.0,5.0,12.53654127240349,8.881747849955714,-4.0505903269994805,4.7448745622895725,6.3999881032151125,3.027385964617535,1.0
P0967,42.0,M,iOS,Advanced,1.0,183.77540694490503,5.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,4.0,5.0,6.0,7.0,11.097356232168446,10.912219086358796,-2.9635089547685585,5.077395303911148,7.419424915294313,5.606245215746111,1.0
P0968,30.0,M,iOS,Intermediate,1.0,57.5769769470399,1.0,1.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,5.0,6.0,11.068326686456215,8.554913692875207,11.447070955890815,7.110699073776715,6.554617523999708,5.770282666950262,1.0
P0969,36.0,F,Android,Advanced,1.0,75.29449018905721,4.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,10.552490032913074,9.14424802134778,-3.345809432185283,7.013954589106853,4.818213233727944,4.0526015215228,1.0
P0970,44.0,M,iOS,Intermediate,1.0,103.70929312475135,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,6.0,7.0,4.0,5.6492303722392,12.09052991515998,-3.321784441301299,5.761297503492824,4.908707389881486,4.746740655581962,1.0
P0971,43.0,F,iOS,Intermediate,1.0,34.61391980699205,4.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,6.0,6.0,19.147701353751575,8.599284833598013,14.275582880964727,7.031138961774648,7.234712088009938,4.846888125674676,0.0
P0972,38.0,M,Android,Beginner,1.0,48.84114791564047,,3.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,14.290869301752645,14.555239782293395,-2.4456344331406026,6.536253243810992,5.215996229071745,4.954645755823396,1.0
P0973,37.0,F,Desktop,Beginner,1.0,13.10456978348452,5.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,15.217758798236686,12.203990215275326,15.309442092440936,7.042526609173235,4.767510983591058,3.395705154636725,1.0
P0974,52.0,M,Desktop,Beginner,1.0,9.893774078728244,4.0,2.0,4.0,,3.0,4.0,1.0,2.0,5.0,1.0,7.0,5.0,6.0,17.758651066346122,4.60447622869211,-3.214084916100579,5.563960560967355,5.82028301498221,6.517774073965862,0.0
P0975,48.0,F,iOS,Advanced,1.0,98.01688614854956,3.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,15.486726971172622,13.366537117726839,-0.1589235572152683,7.175187829615521,6.512778765520334,3.740907425335158,1.0
P0976,60.0,F,Android,Intermediate,1.0,28.368478678782925,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,7.0,4.0,14.538387809363849,13.739030281910123,-3.1141408395908607,7.63370686496772,6.155953951545146,3.5090811133535125,1.0
P0977,60.0,F,iOS,Intermediate,1.0,73.2902061805438,,4.0,2.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,6.0,6.0,6.0,7.991330237528105,7.548307080909903,0.25420572784292084,6.732615490236226,5.536543655910942,4.434520632034248,1.0
P0978,40.0,F,Desktop,Intermediate,1.0,14.848825281417437,2.0,1.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,6.0,5.0,6.0,21.0,8.27245518074676,-3.6413859428833137,5.539459038273549,6.067766057447147,5.423660193572367,1.0
P0979,39.0,M,iOS,Advanced,1.0,131.25962818857406,4.0,3.0,5.0,1.0,5.0,4.0,3.0,1.0,4.0,4.0,4.0,6.0,5.0,7.6945457390623675,14.832701979938605,13.120656000527273,7.424846313587091,6.813083668036504,4.116442837758145,1.0
P0980,18.0,F,Desktop,Advanced,1.0,44.82854201989701,1.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,6.0,4.0,16.986281520934895,10.9699049812781,2.004437588355846,7.235607971459283,6.327916114421002,4.3801438255360186,1.0
P0981,37.0,F,,Intermediate,1.0,108.28147267313628,5.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,2.0,6.0,5.0,5.0,5.941322045636728,6.750395143293822,7.742685361078461,7.562764909464766,5.866051715859307,3.9313928947095675,1.0
P0982,38.0,M,Android,Beginner,0.0,63.569207972382756,3.0,,4.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,7.0,5.508113807973254,3.5638102992859313,1.9320890214662765,4.534348846533907,5.318400305087275,4.708468681886517,1.0
P0983,31.0,M,Android,Beginner,1.0,50.01690094237544,4.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,6.0,5.0,4.0,16.689837081730136,7.199849118562188,7.061438568857877,5.844055380088503,6.5469190307466265,6.14401959781623,1.0
P0984,33.0,M,Desktop,Intermediate,1.0,34.96720546776631,4.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,6.0,6.0,6.410896379178635,16.424715088180786,-4.634025731105921,5.764805958175738,7.049610590775336,4.9136388152492865,1.0
P0985,28.0,F,Desktop,Intermediate,1.0,93.53666349050718,4.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,7.0,5.0,8.277371575817808,7.4117502506446415,7.785746416523111,6.8585780792099875,6.663838095476517,3.9010279630868103,0.0
P0986,35.0,F,Android,Intermediate,1.0,77.23599972613326,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,6.0,6.0,7.0,21.0,5.871393148670295,-1.6093780281192704,7.499887457413406,6.619085951766404,,1.0
P0987,54.0,F,Android,Advanced,1.0,161.89824744203386,4.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,6.0,4.0,6.0,8.607493486342554,12.652805646592855,9.534002907776289,7.286347924573339,7.013655754709913,6.0181099727912,1.0
